epoca,loss_total,loss_dados,loss_fisica,loss_contorno
1038,0.023121234882877355,0.023121234882877355,0,0
1039,0.023119854322515242,0.023119854322515242,0,0
1040,0.02311847369833393,0.02311847369833393,0,0
1041,0.02311709311216356,0.02311709311216356,0,0
1042,0.023115712666830695,0.023115712666830695,0,0
1043,0.02311433246613646,0.02311433246613646,0,0
1044,0.023112952614833954,0.023112952614833954,0,0
1045,0.023111573218604377,0.023111573218604377,0,0
1046,0.023110194384032737,0.023110194384032737,0,0
1047,0.02310881621858173,0.02310881621858173,0,0
1048,0.023107438830566072,0.023107438830566072,0,0
1049,0.023106062329124606,0.023106062329124606,0,0
1050,0.0231046868241923,0.0231046868241923,0,0
1051,0.0231033124264714,0.0231033124264714,0,0
1052,0.02310193924740049,0.02310193924740049,0,0
1053,0.023100567399125065,0.023100567399125065,0,0
1054,0.023099196994464,0.023099196994464,0,0
1055,0.02309782814687817,0.02309782814687817,0,0
1056,0.02309646097043649,0.02309646097043649,0,0
1057,0.0230950955797812,0.0230950955797812,0,0
1058,0.023093732090093248,0.023093732090093248,0,0
1059,0.023092370617055415,0.023092370617055415,0,0
1060,0.02309101127681644,0.02309101127681644,0,0
1061,0.02308965418595201,0.02308965418595201,0,0
1062,0.0230882994614275,0.0230882994614275,0,0
1063,0.023086947220557767,0.023086947220557767,0,0
1064,0.023085597580967537,0.023085597580967537,0,0
1065,0.023084250660550712,0.023084250660550712,0,0
1066,0.0230829065774285,0.0230829065774285,0,0
1067,0.023081565449907405,0.023081565449907405,0,0
1068,0.023080227396436472,0.023080227396436472,0,0
1069,0.023078892535563646,0.023078892535563646,0,0
1070,0.023077560985891542,0.023077560985891542,0,0
1071,0.023076232866032796,0.023076232866032796,0,0
1072,0.02307490829456465,0.02307490829456465,0,0
1073,0.023073587389983167,0.023073587389983167,0,0
1074,0.02307227027065681,0.02307227027065681,0,0
1075,0.023070957054779472,0.023070957054779472,0,0
1076,0.0230696478603234,0.0230696478603234,0,0
1077,0.023068342804990868,0.023068342804990868,0,0
1078,0.023067042006166893,0.023067042006166893,0,0
1079,0.023065745580870017,0.023065745580870017,0,0
1080,0.023064453645703815,0.023064453645703815,0,0
1081,0.023063166316807375,0.023063166316807375,0,0
1082,0.023061883709806826,0.023061883709806826,0,0
1083,0.023060605939764816,0.023060605939764816,0,0
1084,0.02305933312113153,0.02305933312113153,0,0
1085,0.023058065367694107,0.023058065367694107,0,0
1086,0.02305680279252747,0.02305680279252747,0,0
1087,0.023055545507943743,0.023055545507943743,0,0
1088,0.023054293625442635,0.023054293625442635,0,0
1089,0.023053047255661145,0.023053047255661145,0,0
1090,0.023051806508324217,0.023051806508324217,0,0
1091,0.02305057149219402,0.02305057149219402,0,0
1092,0.02304934231502168,0.02304934231502168,0,0
1093,0.02304811908349676,0.02304811908349676,0,0
1094,0.023046901903198462,0.023046901903198462,0,0
1095,0.023045690878547236,0.023045690878547236,0,0
1096,0.02304448611275579,0.02304448611275579,0,0
1097,0.02304328770778121,0.02304328770778121,0,0
1098,0.023042095764277477,0.023042095764277477,0,0
1099,0.023040910381547625,0.023040910381547625,0,0
1100,0.023039731657498154,0.023039731657498154,0,0
1101,0.023038559688591944,0.023038559688591944,0,0
1102,0.023037394569803527,0.023037394569803527,0,0
1103,0.023036236394573886,0.023036236394573886,0,0
1104,0.023035085254766552,0.023035085254766552,0,0
1105,0.02303394124062417,0.02303394124062417,0,0
1106,0.02303280444072589,0.02303280444072589,0,0
1107,0.023031674941945964,0.023031674941945964,0,0
1108,0.023030552829412732,0.023030552829412732,0,0
1109,0.02302943818646847,0.02302943818646847,0,0
1110,0.023028331094630837,0.023028331094630837,0,0
1111,0.023027231633554808,0.023027231633554808,0,0
1112,0.02302613988099571,0.02302613988099571,0,0
1113,0.023025055912773346,0.023025055912773346,0,0
1114,0.023023979802737352,0.023023979802737352,0,0
1115,0.023022911622733882,0.023022911622733882,0,0
1116,0.023021851442572884,0.023021851442572884,0,0
1117,0.023020799329997052,0.023020799329997052,0,0
1118,0.023019755350651965,0.023019755350651965,0,0
1119,0.023018719568057944,0.023018719568057944,0,0
1120,0.023017692043581745,0.023017692043581745,0,0
1121,0.02301667283641179,0.02301667283641179,0,0
1122,0.02301566200353266,0.02301566200353266,0,0
1123,0.02301465959970256,0.02301465959970256,0,0
1124,0.0230136656774314,0.0230136656774314,0,0
1125,0.023012680286960414,0.023012680286960414,0,0
1126,0.023011703476243303,0.023011703476243303,0,0
1127,0.023010735290929344,0.023010735290929344,0,0
1128,0.023009775774346986,0.023009775774346986,0,0
1129,0.02300882496748997,0.02300882496748997,0,0
1130,0.023007882909004167,0.023007882909004167,0,0
1131,0.023006949635176997,0.023006949635176997,0,0
1132,0.02300602517992705,0.02300602517992705,0,0
1133,0.023005109574796432,0.023005109574796432,0,0
1134,0.02300420284894408,0.02300420284894408,0,0
1135,0.023003305029141177,0.023003305029141177,0,0
1136,0.023002416139767105,0.023002416139767105,0,0
1137,0.023001536202808277,0.023001536202808277,0,0
1138,0.023000665237857775,0.023000665237857775,0,0
1139,0.02299980326211665,0.02299980326211665,0,0
1140,0.02299895029039706,0.02299895029039706,0,0
1141,0.022998106335126424,0.022998106335126424,0,0
1142,0.022997271406354203,0.022997271406354203,0,0
1143,0.02299644551175879,0.02299644551175879,0,0
1144,0.02299562865665724,0.02299562865665724,0,0
1145,0.02299482084401583,0.02299482084401583,0,0
1146,0.02299402207446215,0.02299402207446215,0,0
1147,0.02299323234629889,0.02299323234629889,0,0
1148,0.022992451655519334,0.022992451655519334,0,0
1149,0.02299167999582331,0.02299167999582331,0,0
1150,0.0229909173586361,0.0229909173586361,0,0
1151,0.022990163733127254,0.022990163733127254,0,0
1152,0.02298941910623182,0.02298941910623182,0,0
1153,0.022988683462672608,0.022988683462672608,0,0
1154,0.022987956784983322,0.022987956784983322,0,0
1155,0.02298723905353365,0.02298723905353365,0,0
1156,0.02298653024655572,0.02298653024655572,0,0
