epoca,loss_total,loss_dados,loss_fisica,loss_contorno
81,0.02570796591555348,0.02570796591555348,0,0
82,0.025673674275318165,0.025673674275318165,0,0
83,0.025630213974748992,0.025630213974748992,0,0
84,0.02558242465722909,0.02558242465722909,0,0
85,0.025536170104813127,0.025536170104813127,0,0
86,0.02549545062398021,0.02549545062398021,0,0
87,0.02546107706670039,0.02546107706670039,0,0
88,0.02543114211453718,0.02543114211453718,0,0
89,0.0254025765993639,0.0254025765993639,0,0
90,0.02537274995823339,0.02537274995823339,0,0
91,0.025340379328668117,0.025340379328668117,0,0
92,0.02530559614932833,0.02530559614932833,0,0
93,0.02526946539940004,0.02526946539940004,0,0
94,0.025233360538076125,0.025233360538076125,0,0
95,0.025198449881708218,0.025198449881708218,0,0
96,0.02516536646544958,0.02516536646544958,0,0
97,0.02513406113799897,0.02513406113799897,0,0
98,0.025103859775270618,0.025103859775270618,0,0
99,0.02507374616884638,0.02507374616884638,0,0
100,0.025042804671835648,0.025042804671835648,0,0
101,0.025010634882444108,0.025010634882444108,0,0
102,0.0249775158893306,0.0249775158893306,0,0
103,0.024944215933786512,0.024944215933786512,0,0
104,0.024911552405440667,0.024911552405440667,0,0
105,0.024879960129867946,0.024879960129867946,0,0
106,0.024849311479983264,0.024849311479983264,0,0
107,0.024819062964094574,0.024819062964094574,0,0
108,0.02478860252083374,0.02478860252083374,0,0
109,0.02475757374176045,0.02475757374176045,0,0
110,0.024726005482418927,0.024726005482418927,0,0
111,0.02469421841568013,0.02469421841568013,0,0
112,0.024662607245950593,0.024662607245950593,0,0
113,0.02463143681546681,0.02463143681546681,0,0
114,0.024600744883851878,0.024600744883851878,0,0
115,0.024570367569311025,0.024570367569311025,0,0
116,0.02454004705175822,0.02454004705175822,0,0
117,0.02450956179056164,0.02450956179056164,0,0
118,0.024478825195066965,0.024478825195066965,0,0
119,0.024447915344534485,0.024447915344534485,0,0
120,0.0244170240631785,0.0244170240631785,0,0
121,0.02438634906365518,0.02438634906365518,0,0
122,0.024355985500979033,0.024355985500979033,0,0
123,0.024325879376793928,0.024325879376793928,0,0
124,0.024295871470192885,0.024295871470192885,0,0
125,0.024265803187701156,0.024265803187701156,0,0
126,0.024235614496051373,0.024235614496051373,0,0
127,0.024205370956913896,0.024205370956913896,0,0
128,0.02417520803834556,0.02417520803834556,0,0
129,0.02414523788180902,0.02414523788180902,0,0
130,0.024115484427609066,0.024115484427609066,0,0
131,0.0240858851885529,0.0240858851885529,0,0
132,0.024056347420723167,0.024056347420723167,0,0
133,0.02402681235007121,0.02402681235007121,0,0
134,0.023997284848709794,0.023997284848709794,0,0
135,0.02396781759369761,0.02396781759369761,0,0
136,0.023938470352053234,0.023938470352053234,0,0
137,0.023909275209328396,0.023909275209328396,0,0
138,0.023880226440102927,0.023880226440102927,0,0
139,0.023851293903130025,0.023851293903130025,0,0
140,0.023822446168624417,0.023822446168624417,0,0
141,0.02379366876809848,0.02379366876809848,0,0
142,0.023764969630318697,0.023764969630318697,0,0
143,0.023736371691736362,0.023736371691736362,0,0
144,0.02370789848097536,0.02370789848097536,0,0
145,0.023679561138516367,0.023679561138516367,0,0
146,0.023651354092670593,0.023651354092670593,0,0
147,0.02362326137720398,0.02362326137720398,0,0
148,0.023595268782760474,0.023595268782760474,0,0
