data,geracao_mwmed,ena_bruta,ena_armazenavel,vazao
2019-06-05,7071.458625,16520.86914063,11603.61914063,5303.4951171875
2019-06-06,7053.889875,16411.81835938,12472.09960938,5158.31494140625
2019-06-07,7243.263,16137.5703125,13302.84472656,5324.6650390625
2019-06-08,6772.218250000001,15705.63183594,13060.04101563,5173.81494140625
2019-06-09,6822.1781666666675,15118.91894531,12552.47460938,5061.27001953125
2019-06-10,8206.730791666667,14542.83300781,13819.4140625,5110.125
2019-06-11,8153.21275,13986.83007813,13740.35644531,5162.35009765625
2019-06-12,8324.635791666666,13616.8359375,13227.484375,5289.0849609375
2019-06-13,8573.219833333334,13251.25,13105.51074219,5200.85498046875
2019-06-14,8400.0775,12767.22851563,12504.30957031,5120.7900390625
2019-06-15,8572.584083333333,12469.67480469,12230.39746094,5233.330078125
2019-06-16,7732.022916666666,12151.87109375,11651.50585938,5140.14990234375
2019-06-17,9156.509541666666,11863.16503906,11861.33203125,5121.2099609375
2019-06-18,8542.129833333334,11539.81347656,11523.92675781,5154.73486328125
2019-06-19,8829.321458333334,11324.03125,11322.19824219,5400.875
2019-06-20,8046.014,11115.68554688,11113.85253906,5219.6298828125
2019-06-21,7286.960166666667,10849.75390625,10847.92089844,5042.8349609375
2019-06-22,7049.122166666667,10677.00683594,10675.17382813,5080.7900390625
2019-06-23,7105.592708333334,10530.80761719,10528.97460938,5171.5849609375
2019-06-24,7824.744624999999,10393.45214844,10391.61914063,5097.6201171875
2019-06-25,8936.069083333334,10160.96386719,10159.13085938,5035.23486328125
2019-06-26,8694.388041666667,10070.67871094,10068.84570313,5199.544921875
2019-06-27,8537.129541666667,9968.48046875,9966.64746094,5336.52490234375
2019-06-28,8763.512166666667,9648.38769531,9646.5546875,5540.7548828125
2019-06-29,8439.415125,9549.57617188,9547.74316406,5240.3798828125
2019-06-30,8169.681541666666,9559.12011719,9544.45410156,5117.66015625
2019-07-01,8654.828875000001,9757.96777344,9743.30273438,5082.4599609375
2019-07-02,8701.031916666667,9813.17773438,9811.34472656,5102.64501953125
2019-07-03,9254.431541666669,9540.91308594,9539.08007813,5827.169921875
2019-07-04,8768.314791666666,9243.37304688,9241.54003906,5534.4150390625
2019-07-05,8487.814791666666,9290.2890625,9288.45605469,5316.22509765625
2019-07-06,7601.054499999999,9783.86132813,9782.02832031,5254.58984375
2019-07-07,7178.803541666667,9936.70507813,9934.87207031,5242.39501953125
2019-07-08,7748.740875,10048.22167969,10046.38867188,5050.85009765625
2019-07-09,7590.870208333334,10098.09570313,10096.26269531,5276.0
2019-07-10,7855.333750000001,10158.57519531,10156.7421875,5247.85009765625
2019-07-11,7917.838625,10138.20605469,10136.37304688,5276.43505859375
2019-07-12,7730.596416666667,10135.05566406,10133.22265625,5198.4599609375
2019-07-13,7261.003583333334,10231.14648438,10229.31347656,5243.85498046875
2019-07-14,7581.442541666666,10359.31445313,10357.48144531,5429.64990234375
2019-07-15,8403.480125,10567.36621094,10565.53320313,5116.919921875
2019-07-16,8705.937541666666,10684.81933594,10682.98632813,5065.14501953125
2019-07-17,9261.809125,10587.92285156,10586.08984375,4996.81005859375
2019-07-18,9021.813,10411.57617188,10409.74316406,5029.51513671875
2019-07-19,8510.589291666667,9996.57910156,9994.74609375,5081.23486328125
2019-07-20,8290.868166666667,9709.76367188,9707.93066406,5140.875
2019-07-21,7775.120041666666,9337.52148438,9326.21679688,5137.6298828125
2019-07-22,8770.771875,9128.70996094,9126.87695313,5061.2900390625
2019-07-23,9091.757958333334,8909.67675781,8907.84375,5436.35009765625
2019-07-24,9660.741333333332,8808.26953125,8806.43652344,5158.2099609375
2019-07-25,9198.40275,8674.69238281,8672.859375,5205.0400390625
2019-07-26,9220.0185,8573.08007813,8571.24707031,5155.1650390625
2019-07-27,8693.712875,8538.05859375,8536.22558594,5281.72998046875
2019-07-28,7905.541249999999,8435.58886719,8433.75585938,5226.455078125
2019-07-29,8678.394125,8378.12011719,8376.28710938,5058.68994140625
2019-07-30,8899.321875,8292.65527344,8290.82226563,5119.0400390625
2019-07-31,9265.197,8294.43652344,8292.60351563,5287.625
2019-08-01,8327.687333333333,8227.17578125,8225.34277344,5496.56005859375
2019-08-02,8163.290083333333,8120.85498047,8119.02197266,5568.5048828125
2019-08-03,7637.763708333333,8112.77880859,8110.94580078,5550.68994140625
2019-08-04,7403.517333333333,8071.38818359,8069.55517578,5499.294921875
2019-08-05,7929.8535,8001.92285156,8000.08984375,5604.76513671875
2019-08-06,8043.205916666667,8026.57519531,8024.7421875,5598.22998046875
2019-08-07,8310.741208333333,8016.79589844,8014.96289063,6009.25
2019-08-08,8729.442041666667,8052.72021484,8050.88720703,5840.31005859375
2019-08-09,8823.815291666668,7953.45214844,7951.61914063,5643.43994140625
2019-08-10,8019.615416666667,8037.953125,8036.12011719,5694.6298828125
2019-08-11,7664.872958333333,8020.77783203,8018.94482422,5416.91015625
2019-08-12,8373.839916666666,7981.61621094,7979.78320313,5489.85498046875
2019-08-13,8043.653708333334,7996.33691406,7992.67089844,6388.580078125
2019-08-14,7859.932708333334,7983.29492188,7981.46191406,6569.16015625
2019-08-15,7790.718875,7931.99902344,7930.16601563,5969.7900390625
2019-08-16,7866.503874999999,7840.66894531,7838.8359375,6005.5400390625
2019-08-17,7735.800291666666,7814.35888672,7812.52587891,5894.56005859375
2019-08-18,6861.75075,7727.14208984,7725.30908203,5387.10498046875
2019-08-19,7431.751416666667,7472.53710938,7470.70410156,5830.43994140625
2019-08-20,7841.304458333333,7396.45703125,7394.62402344,6863.35009765625
2019-08-21,8296.070041666668,7315.50683594,7313.67382813,6619.0048828125
2019-08-22,8214.504708333334,7260.60693359,7258.77392578,6235.7900390625
2019-08-23,7983.1525,7190.00195313,7188.16894531,5859.68994140625
2019-08-24,7742.0095,7204.81884766,7202.98583984,5635.9599609375
2019-08-25,7376.570666666667,7129.33398438,7127.50097656,5332.9951171875
2019-08-26,8360.223916666668,7031.89111328,7030.05810547,5177.10009765625
2019-08-27,8941.809,6994.80615234,6992.97314453,5637.39013671875
2019-08-28,8437.852333333334,6973.65576172,6971.82324219,5878.0400390625
2019-08-29,8630.839958333332,6950.37890625,6948.54589844,5726.2900390625
2019-08-30,8696.766291666667,6809.76123047,6807.92822266,5825.64013671875
2019-08-31,7673.054708333333,6910.48486328,6908.65185547,5760.16015625
2019-09-01,7362.791958333334,6886.76708984,6884.93408203,5601.9951171875
2019-09-02,8751.979083333334,6866.60302734,6864.77001953,6258.610107421875
